oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
766207400013324,54139570,2458295.8977400456,58295.395706000000,16.498045,0.0133289210,0,zr,292.46001570000000,46.372999000000000,1.09200001,0.0130000003,20180626395694,766,7,4,20.7399998,26.2361546,0.0132471472,0.0854136795,4.35449692E-06,30.0,1.03600001,3
766207400013324,54139615,2458295.8981914560,58295.396157400000,16.499027,0.0133322170,0,zr,292.46000440000000,46.372996300000000,0.81800002,0.0219999999,20180626396157,766,7,4,20.7800007,26.2431374,0.0140834944,0.0793964863,5.06484866E-06,30.0,1.03600001,3
766207400013324,54139662,2458295.8986544674,58295.396620400000,16.487852,0.0132949064,0,zr,292.46000740000000,46.372992500000000,0.82200003,0.0359999985,20180626396609,766,7,4,20.8299999,26.2319527,0.0158065055,0.0802747905,6.29301985E-06,30.0,1.03600001,3
766207400013324,54139707,2458295.8991058767,58295.397071800000,16.498123,0.0133291846,0,zr,292.46001270000000,46.373003700000000,0.90200001,0.0040000002,20180626397072,766,7,4,20.7999992,26.2412415,0.0150810722,0.0809418783,5.75662580E-06,30.0,1.03600001,3
766207400013324,54139753,2458295.8995687880,58295.397534700000,16.497421,0.0133268312,0,zr,292.46001400000000,46.373004100000000,0.51300001,0.0340000018,20180626397523,766,7,4,20.7999992,26.2355366,0.0134754954,0.0846344009,4.53384655E-06,30.0,1.03699994,3
766207400013324,54139798,2458295.9000201984,58295.397986100000,16.492188,0.0133093353,0,zr,292.46000840000000,46.373003800000000,0.72799999,0.0120000001,20180626397975,766,7,4,20.8099995,26.2352962,0.0151179517,0.0817645937,5.75586773E-06,30.0,1.03699994,3
766207400013324,54139844,2458295.9004832096,58295.398449100000,16.502369,0.0133434525,0,zr,292.46000680000000,46.372999300000000,0.22900000,0.0460000001,20180626398438,766,7,4,20.7700005,26.2394924,0.0137451459,0.0813156292,4.71302064E-06,30.0,1.03699994,3
766207400013324,54139890,2458295.9009346208,58295.398900500000,16.498093,0.0133290812,0,zr,292.46000860000000,46.372990000000000,0.55299997,-0.0219999999,20180626398900,766,7,4,20.7700005,26.2372112,0.0134750297,0.0815984383,4.53112170E-06,30.0,1.03699994,3
766207400013324,54139936,2458295.9013975314,58295.399363400000,16.475986,0.0132557070,0,zr,292.46001440000000,46.372990600000000,0.87300003,0.0219999999,20180626399352,766,7,4,20.7500000,26.2380676,0.0135014309,0.0862210169,4.54758674E-06,30.0,1.03799999,3
766207400013324,54139981,2458295.9018489416,58295.399814800000,16.504642,0.0133511135,0,zr,292.46001860000000,46.372994100000000,0.59799999,0.0430000015,20180626399815,766,7,4,20.7900009,26.2387714,0.0138259279,0.0864468440,4.73619957E-06,30.0,1.03799999,3
766207400013324,54140026,2458295.9023003520,58295.400266200000,16.485306,0.0132864574,0,zr,292.46001640000000,46.372993100000000,0.50300002,0.0379999988,20180626400266,766,7,4,20.8700008,26.2444019,0.0152264815,0.0842635781,5.69307167E-06,30.0,1.03799999,3
766207400013324,54140072,2458295.9027633640,58295.400729200000,16.498589,0.0133307446,0,zr,292.46002210000000,46.372982600000000,0.61500001,0.0359999985,20180626400718,766,7,4,20.8400002,26.2347145,0.0141278384,0.0834095776,4.92076970E-06,30.0,1.03799999,3
766207400013324,54140118,2458295.9032147740,58295.401180600000,16.470558,0.0132379197,0,zr,292.46000760000000,46.372991900000000,0.85799998,0.0240000002,20180626401181,766,7,4,20.8700008,26.2366314,0.0154702906,0.0876773000,5.89133060E-06,30.0,1.03900003,3
766207400013324,54140164,2458295.9036776850,58295.401643500000,16.478777,0.0132648870,0,zr,292.45999550000000,46.372991300000000,0.74800003,0.0390000008,20180626401632,766,7,4,20.8999996,26.2358627,0.0172028225,0.0824261680,7.35501499E-06,30.0,1.03900003,3
766207400013324,54140209,2458295.9041290960,58295.402094900000,16.491062,0.0133055849,0,zr,292.46001530000000,46.372986300000000,0.52100003,0.0410000011,20180626402095,766,7,4,20.8999996,26.2401676,0.0148378005,0.0826097354,5.50916775E-06,30.0,1.03900003,3
766207400013324,54140255,2458295.9045921066,58295.402557900000,16.494305,0.0133164041,0,zr,292.46000190000000,46.372989400000000,0.47299999,0.0199999996,20180626402546,766,7,4,20.9099998,26.2434158,0.0152094299,0.0838098153,5.74014484E-06,30.0,1.03999996,3
766207400013324,54140300,2458295.9050435172,58295.403009300000,16.471863,0.0132421860,0,zr,292.46000040000000,46.372985600000000,0.95099998,0.0340000018,20180626403009,766,7,4,20.8799992,26.2399368,0.0150314979,0.0863433257,5.71466262E-06,30.0,1.03999996,3
766207400013324,54140347,2458295.9055064274,58295.403472200000,16.476028,0.0132558476,0,zr,292.46000970000000,46.372991100000000,0.63400000,0.0199999996,20180626403461,766,7,4,20.9099998,26.2371101,0.0166750047,0.0901029110,6.90058187E-06,30.0,1.03999996,3
766207400013324,54140392,2458295.9059578380,58295.403923600000,16.476139,0.0132562090,0,zr,292.46000930000000,46.372991500000000,0.69999999,0.0340000018,20180626403924,766,7,4,20.8799992,26.2362213,0.0149825774,0.0849171653,5.53977998E-06,30.0,1.04100001,3
766207400013324,54140438,2458295.9064208493,58295.404386600000,16.496956,0.0133252731,0,zr,292.46001100000000,46.372986600000000,0.59600002,0.0140000004,20180626404375,766,7,4,20.8600006,26.2420712,0.0147367483,0.0867655724,5.38784570E-06,30.0,1.04100001,3
766207400013324,54140483,2458295.9068722595,58295.404838000000,16.466076,0.0132232970,0,zr,292.46001790000000,46.372986900000000,1.00600004,0.0489999987,20180626404838,766,7,4,20.8500004,26.2411404,0.0147315739,0.0886562541,5.41600275E-06,30.0,1.04100001,3
766207400013324,54140530,2458295.9073351700,58295.405300900000,16.499588,0.0133341011,0,zr,292.46001900000000,46.372989900000000,0.67699999,0.0469999984,20180626405289,766,7,4,20.8600006,26.2397079,0.0152434781,0.0836908445,5.71490364E-06,30.0,1.04100001,3
766207400013324,54140575,2458295.9077865807,58295.405752300000,16.467892,0.0132292137,0,zr,292.46001020000000,46.372987800000000,0.87099999,0.0430000015,20180626405752,766,7,4,20.9099998,26.2469597,0.0160564948,0.0859028697,6.36171899E-06,30.0,1.04200006,3
766207400013324,54140621,2458295.9082495915,58295.406215300000,16.488630,0.0132974926,0,zr,292.46001050000000,46.372989000000000,0.73000002,0.0340000018,20180626406204,766,7,4,20.8500004,26.2437325,0.0139725152,0.0863712281,4.86540102E-06,30.0,1.04200006,3
766207400013324,54140666,2458295.9087010007,58295.406666700000,16.487633,0.0132941781,0,zr,292.46002350000000,46.373000800000000,0.74199998,0.0850000009,20180626406655,766,7,4,20.8299999,26.2427330,0.0139582390,0.0851765648,4.91109540E-06,30.0,1.04200006,3
766207400013324,54140894,2458295.9109811536,58295.408946800000,16.497372,0.0133266672,0,zr,292.46001390000000,46.373003500000000,0.50700003,0.0529999994,20180626408877,766,7,4,20.8099995,26.2394657,0.0134346820,0.0836206153,4.46271497E-06,30.0,1.04400003,3
766207400013324,54140939,2458295.9114324650,58295.409398100000,16.500956,0.0133386953,0,zr,292.46000780000000,46.372993900000000,0.34799999,-0.0060000001,20180626409398,766,7,4,20.8299999,26.2390633,0.0148054725,0.0869309902,5.39552821E-06,30.0,1.04499996,3
766207400013324,54140986,2458295.9118954763,58295.409861100000,16.504147,0.0133494399,0,zr,292.46000980000000,46.372991600000000,0.43799999,0.0140000004,20180626409850,766,7,4,20.8199997,26.2402573,0.0131420894,0.0848473385,4.29954116E-06,30.0,1.04499996,3
766207400013324,54141031,2458295.9123468874,58295.410312500000,16.492165,0.0133092608,0,zr,292.46000250000000,46.372986800000000,0.72500002,0.0309999995,20180626410312,766,7,4,20.8500004,26.2402477,0.0145070795,0.0858625248,5.29598356E-06,30.0,1.04499996,3
766207400013324,54141077,2458295.9128098970,58295.410775500000,16.480732,0.0132713327,0,zr,292.46002580000000,46.372990300000000,0.84700000,0.0520000011,20180626410764,766,7,4,20.8500004,26.2437973,0.0135603342,0.0836766064,4.55386817E-06,30.0,1.04600000,3
766207400013324,54141122,2458295.9132613090,58295.411226900000,16.476604,0.0132577401,0,zr,292.45999960000000,46.372983200000000,0.66399997,0.0439999998,20180626411215,766,7,4,20.8999996,26.2406654,0.0156399198,0.0837178007,6.14221790E-06,30.0,1.04600000,3
766207400013324,54141167,2458295.9137126190,58295.411678200000,16.475315,0.0132535025,0,zr,292.46001210000000,46.372985700000000,1.10800004,0.1169999987,20180626411678,766,7,4,20.8400002,26.2443810,0.0133797918,0.0841934606,4.47697767E-06,30.0,1.04700005,3
766207400013324,54141214,2458295.9141756280,58295.412141200000,16.505791,0.0133549869,0,zr,292.46001140000000,46.373000400000000,0.68000001,0.0430000015,20180626412130,766,7,4,20.8099995,26.2378960,0.0128395809,0.0834164992,4.11005522E-06,30.0,1.04700005,3
766207400013324,54141259,2458295.9146270393,58295.412592600000,16.486755,0.0132912649,0,zr,292.46002980000000,46.372991300000000,0.62900001,0.0399999991,20180626412593,766,7,4,20.8299999,26.2378311,0.0147342356,0.0845221356,5.37851383E-06,30.0,1.04700005,3
766207400013324,54141305,2458295.9150900500,58295.413055600000,16.504486,0.0133505855,0,zr,292.46001900000000,46.372996000000000,0.54600000,0.0099999998,20180626413044,766,7,4,20.8299999,26.2415905,0.0161082018,0.0831343755,6.52295421E-06,30.0,1.04799998,3
766207400013324,54141350,2458295.9155413600,58295.413506900000,16.512058,0.0133762164,0,zr,292.46000730000000,46.372998600000000,0.53799999,0.0560000017,20180626413495,766,7,4,20.7999992,26.2401733,0.0132465456,0.0833868235,4.40957183E-06,30.0,1.04799998,3
766207400013324,54141395,2458295.9159927710,58295.413958300000,16.485826,0.0132881850,0,zr,292.46000320000000,46.372999700000000,0.79400003,0.0659999996,20180626413958,766,7,4,20.7800007,26.2428913,0.0125537449,0.0834085569,3.87989348E-06,30.0,1.04900002,3
766207400013324,54141442,2458295.9164557825,58295.414421300000,16.497950,0.0133286016,0,zr,292.45999670000000,46.372992500000000,0.68400002,-0.0080000004,20180626414410,766,7,4,20.8500004,26.2390347,0.0136543512,0.0840931013,4.65525636E-06,30.0,1.04900002,3
766207400013324,54141488,2458295.9169187920,58295.414884300000,16.488396,0.0132967122,0,zr,292.46000380000000,46.373003800000000,0.40200001,0.0379999988,20180626414873,766,7,4,20.8600006,26.2404652,0.0145753045,0.0837143809,5.23463405E-06,30.0,1.04999995,3
766207400013324,54141533,2458295.9173701030,58295.415335600000,16.492134,0.0133091584,0,zr,292.46002580000000,46.372993300000000,0.65499997,0.0469999984,20180626415336,766,7,4,20.8299999,26.2382164,0.0131918397,0.0884479582,4.31154785E-06,30.0,1.04999995,3
766207400013324,54141579,2458295.9178331145,58295.415798600000,16.491299,0.0133063709,0,zr,292.46000060000000,46.372989000000000,0.25099999,0.0320000015,20180626415787,766,7,4,20.8400002,26.2413731,0.0133446567,0.0831007361,4.37768858E-06,30.0,1.04999995,3
766207400013324,54141625,2458295.9182845238,58295.416250000000,16.517698,0.0133954231,0,zr,292.46001320000000,46.373001700000000,1.09700000,0.0109999999,20180626416250,766,7,4,20.7900009,26.2398148,0.0139977941,0.0828742310,4.85854389E-06,30.0,1.05100000,3
766207400013324,54141671,2458295.9187475354,58295.416713000000,16.496931,0.0133251892,0,zr,292.46000680000000,46.372993900000000,0.73100001,0.0309999995,20180626416701,766,7,4,20.8500004,26.2410145,0.0150191821,0.0814233422,5.60463286E-06,30.0,1.05100000,3
766207400013324,54141716,2458295.9191989450,58295.417164400000,16.504192,0.0133495927,0,zr,292.46001560000000,46.372996300000000,0.34700000,0.0179999992,20180626417153,766,7,4,20.8700008,26.2432957,0.0148355411,0.0840734988,5.42916541E-06,30.0,1.05200005,3
766207400013324,54141761,2458295.9196502560,58295.417615700000,16.502892,0.0133452099,0,zr,292.45999950000000,46.372995300000000,0.75999999,0.0070000002,20180626417616,766,7,4,20.7900009,26.2399845,0.0135025261,0.0864290074,4.46634476E-06,30.0,1.05200005,3
766207400013324,54141807,2458295.9201132674,58295.418078700000,16.485893,0.0132884057,0,zr,292.46000290000000,46.372992100000000,0.63900000,0.0250000004,20180626418067,766,7,4,20.7299995,26.2449589,0.0127222240,0.0855468884,3.99482133E-06,30.0,1.05299997,3
766207400013324,54141854,2458295.9205762786,58295.418541700000,16.486124,0.0132891694,0,zr,292.46000190000000,46.372985800000000,0.33000001,0.0260000005,20180626418530,766,7,4,20.7600002,26.2401905,0.0124732023,0.0837045610,3.84794430E-06,30.0,1.05299997,3
766207400013324,54141899,2458295.9210276883,58295.418993100000,16.487991,0.0132953702,0,zr,292.46001580000000,46.372991000000000,0.44400001,0.0130000003,20180626418981,766,7,4,20.7500000,26.2420673,0.0128319245,0.0848707408,4.03514014E-06,30.0,1.05400002,3
766207400013324,54141944,2458295.9214789990,58295.419444400000,16.490623,0.0133041246,0,zr,292.46001300000000,46.372993600000000,0.55000001,0.0299999993,20180626419444,766,7,4,20.7900009,26.2386971,0.0123741906,0.0847500637,3.81733298E-06,30.0,1.05400002,3
766207400013324,54141990,2458295.9219420100,58295.419907400000,16.490492,0.0133036831,0,zr,292.46001010000000,46.372988900000000,0.55599999,0.0240000002,20180626419907,766,7,4,20.7800007,26.2405643,0.0129446825,0.0860603452,4.11130713E-06,30.0,1.05499995,3
766207400013324,54142037,2458295.9224050210,58295.420370400000,16.474401,0.0132505065,0,zr,292.46000480000000,46.372988300000000,0.77800000,0.0549999997,20180626420359,766,7,4,20.7900009,26.2404480,0.0137439687,0.0809257552,4.71162684E-06,30.0,1.05499995,3
766207400013324,54142082,2458295.9228564300,58295.420821800000,16.484173,0.0132827079,0,zr,292.46004000000000,46.372993200000000,0.45600000,0.0410000011,20180626420822,766,7,4,20.6499996,26.2402439,0.0121055832,0.0860256478,3.62894093E-06,30.0,1.05599999,3
766207400013324,54142128,2458295.9233193410,58295.421284700000,16.496880,0.0133250179,0,zr,292.45999320000000,46.373000300000000,0.93699998,0.0500000007,20180626421273,766,7,4,20.7800007,26.2349644,0.0134777734,0.0809737742,4.58399336E-06,30.0,1.05599999,3
766207400013324,54142173,2458295.9237707520,58295.421736100000,16.516308,0.0133906761,0,zr,292.46001620000000,46.372995300000000,0.55500001,0.0189999994,20180626421736,766,7,4,20.7700005,26.2334213,0.0133564034,0.0851456076,4.45542719E-06,30.0,1.05700004,3
766207400013324,54142218,2458295.9242221620,58295.422187500000,16.510315,0.0133702969,0,zr,292.46000190000000,46.372999700000000,0.41900000,0.0280000009,20180626422187,766,7,4,20.7500000,26.2364178,0.0125099458,0.0839226618,3.87610271E-06,30.0,1.05700004,3
766207400013324,54142265,2458295.9246851723,58295.422650500000,16.502506,0.0133439125,0,zr,292.46001410000000,46.372998900000000,0.54799998,0.0359999985,20180626422639,766,7,4,20.7500000,26.2405968,0.0132117830,0.0828080699,4.30001410E-06,30.0,1.05799997,3
766207400013324,54142310,2458295.9251365834,58295.423101900000,16.500977,0.0133387679,0,zr,292.46001220000000,46.372993000000000,0.91200000,0.0070000002,20180626423102,766,7,4,20.8099995,26.2360668,0.0136113027,0.0856657401,4.63684637E-06,30.0,1.05799997,3
766207400013324,54142356,2458295.9255994940,58295.423564800000,16.473240,0.0132466946,0,zr,292.46002060000000,46.372996400000000,0.43000001,0.0280000009,20180626423553,766,7,4,20.8099995,26.2352829,0.0130675426,0.0871200562,4.22066614E-06,30.0,1.05900002,3
766207400013324,54142401,2458295.9260509056,58295.424016200000,16.483700,0.0132811414,0,zr,292.45999890000000,46.372989100000000,0.61799997,0.0299999993,20180626424016,766,7,4,20.7199993,26.2377605,0.0129420366,0.0875393897,4.13439057E-06,30.0,1.05900002,3
766207400013324,54142446,2458295.9265023150,58295.424467600000,16.487095,0.0132923927,0,zr,292.46001680000000,46.372994300000000,0.38000000,0.0240000002,20180626424468,766,7,4,20.7299995,26.2441597,0.0124297477,0.0815704465,3.79275843E-06,30.0,1.05999994,3
766207400013324,54142493,2458295.9269653265,58295.424930600000,16.496454,0.0133235930,0,zr,292.46001130000000,46.372988800000000,0.53399998,0.0099999998,20180626424919,766,7,4,20.7600002,26.2405357,0.0128016444,0.0834942237,4.05277842E-06,30.0,1.06099999,3
766207400013324,54142538,2458295.9274166366,58295.425381900000,16.502617,0.0133442860,0,zr,292.46002290000000,46.372989900000000,0.44900000,0.0599999987,20180626425382,766,7,4,20.7000008,26.2387066,0.0135992467,0.0852555409,4.55914051E-06,30.0,1.06099999,3
766207400013324,54142584,2458295.9278796474,58295.425844900000,16.484673,0.0132843610,0,zr,292.46001690000000,46.372990600000000,0.63599998,0.0280000009,20180626425833,766,7,4,20.8099995,26.2387352,0.0135578262,0.0836819187,4.50750940E-06,30.0,1.06200004,3
766207400013324,54142629,2458295.9283310575,58295.426296300000,16.500771,0.0133380741,0,zr,292.46001100000000,46.372993800000000,0.55699998,0.0140000004,20180626426296,766,7,4,20.8199997,26.2428589,0.0136804329,0.0849960893,4.63859851E-06,30.0,1.06200004,3
766207400013324,54142675,2458295.9287940687,58295.426759300000,16.496593,0.0133240595,0,zr,292.46001640000000,46.372988100000000,0.40200001,0.0089999996,20180626426748,766,7,4,20.7500000,26.2396736,0.0131344087,0.0858587399,4.26465022E-06,30.0,1.06299996,3
766207400013324,54142721,2458295.9292453793,58295.427210600000,16.482430,0.0132769393,0,zr,292.46001950000000,46.372983600000000,0.90399998,0.0949999988,20180626427211,766,7,4,20.7900009,26.2354813,0.0127949836,0.0855007619,4.08558981E-06,30.0,1.06299996,3
766207400013324,54142767,2458295.9297083910,58295.427673600000,16.490055,0.0133022312,0,zr,292.46001160000000,46.372978100000000,0.82700002,0.0659999996,20180626427662,766,7,4,20.7500000,26.2371254,0.0133580305,0.0830297023,4.36941809E-06,30.0,1.06400001,3
766207400013324,54142812,2458295.9301598007,58295.428125000000,16.484474,0.0132837016,0,zr,292.46000330000000,46.372989600000000,0.44600001,-0.0049999999,20180626428113,766,7,4,20.7800007,26.2395363,0.0138844466,0.0822224915,4.79646224E-06,30.0,1.06500006,3
766207400013324,54142857,2458295.9306112100,58295.428576400000,16.497353,0.0133266039,0,zr,292.46001690000000,46.372995700000000,0.34999999,0.0359999985,20180626428576,766,7,4,20.7099991,26.2424355,0.0117269671,0.0839464962,3.50014648E-06,30.0,1.06500006,3
766207400013324,54142903,2458295.9310742200,58295.429039400000,16.495464,0.0133202821,0,zr,292.46000570000000,46.373002400000000,0.35400000,0.0500000007,20180626429028,766,7,4,20.7600002,26.2395363,0.0126274424,0.0830544531,3.96070709E-06,30.0,1.06599998,3
766207400013324,54142949,2458295.9315255310,58295.429490700000,16.494678,0.0133176511,0,zr,292.46001690000000,46.372996400000000,0.49900001,0.0270000007,20180626429491,766,7,4,20.7399998,26.2367573,0.0129051078,0.0858526155,4.12755162E-06,30.0,1.06599998,3
766207400013324,54142995,2458295.9319885434,58295.429953700000,16.510233,0.0133700185,0,zr,292.46000210000000,46.372983800000000,0.54100001,0.0060000001,20180626429942,766,7,4,20.8199997,26.2363358,0.0129916826,0.0850806683,4.19177240E-06,30.0,1.06700003,3
766207400013324,54143040,2458295.9324399526,58295.430405100000,16.489697,0.0133010373,0,zr,292.46000990000000,46.372996300000000,0.47499999,0.0320000015,20180626430405,766,7,4,20.7700005,26.2387657,0.0129868230,0.0861422122,4.14785427E-06,30.0,1.06799996,3
766207400013324,54143086,2458295.9329029630,58295.430868100000,16.511065,0.0133728413,0,zr,292.46003140000000,46.372994400000000,0.31900001,0.0049999999,20180626430856,766,7,4,20.8299999,26.2411690,0.0135268467,0.0857872441,4.47271941E-06,30.0,1.06799996,3
766207400013324,54143131,2458295.9333542740,58295.431319400000,16.507236,0.0133598745,0,zr,292.46001760000000,46.372992700000000,0.42199999,0.0179999992,20180626431319,766,7,4,20.7399998,26.2343330,0.0123438453,0.0855230018,3.75057402E-06,30.0,1.06900001,3
766207400013324,54143178,2458295.9338172846,58295.431782400000,16.481339,0.0132733351,0,zr,292.46000370000000,46.372994700000000,0.71399999,0.0289999992,20180626431771,766,7,4,20.7999992,26.2383938,0.0126124658,0.0842349082,3.95858569E-06,30.0,1.07000005,3
766207400013324,54143223,2458295.9342686953,58295.432233800000,16.472433,0.0132440552,0,zr,292.46002030000000,46.372986600000000,0.44700000,0.0219999999,20180626432222,766,7,4,20.8099995,26.2364750,0.0137547608,0.0831191540,4.66753818E-06,30.0,1.07000005,3
766207400013324,54143268,2458295.9347201060,58295.432685200000,16.486881,0.0132916849,0,zr,292.46001690000000,46.372989500000000,0.50800002,0.0769999996,20180626432685,766,7,4,20.7900009,26.2369461,0.0126156406,0.0862823427,3.97871463E-06,30.0,1.07099998,3
766207400013324,54143314,2458295.9351830166,58295.433148100000,16.505333,0.0133534418,0,zr,292.46001130000000,46.372987100000000,0.49399999,0.0890000015,20180626433137,766,7,4,20.8199997,26.2334290,0.0135347471,0.0844166875,4.54606379E-06,30.0,1.07099998,3
766207400013324,54143359,2458295.9356344263,58295.433599500000,16.479534,0.0132673811,0,zr,292.46002350000000,46.372992200000000,0.61600000,0.0250000004,20180626433600,766,7,4,20.8600006,26.2315884,0.0149373626,0.0843054652,5.50475306E-06,30.0,1.07200003,3
766207400013324,54143406,2458295.9360974380,58295.434062500000,16.492313,0.0133097544,0,zr,292.46000910000000,46.372988000000000,0.63599998,0.0299999993,20180626434051,766,7,4,20.8500004,26.2393875,0.0134891830,0.0829848796,4.56615908E-06,30.0,1.07299995,3
766207400013324,54143451,2458295.9365488480,58295.434513900000,16.468258,0.0132304067,0,zr,292.46002930000000,46.372985300000000,1.13800001,0.0900000036,20180626434514,766,7,4,20.8700008,26.2402935,0.0134290159,0.0829539895,4.53742314E-06,30.0,1.07400000,3
766207400013324,54143497,2458295.9370118580,58295.434976900000,16.490631,0.0133041469,0,zr,292.46002720000000,46.372996900000000,0.44000000,0.0189999994,20180626434965,766,7,4,20.8299999,26.2377033,0.0143986903,0.0833075121,5.12512952E-06,30.0,1.07400000,3
766207400013324,54143542,2458295.9374631680,58295.435428200000,16.501801,0.0133415377,0,zr,292.46001700000000,46.373000100000000,0.64300001,-0.0080000004,20180626435428,766,7,4,20.8500004,26.2338905,0.0136693465,0.0840208828,4.62912431E-06,30.0,1.07500005,3
766207400013324,54143589,2458295.9379261790,58295.435891200000,16.492210,0.0133094117,0,zr,292.46002540000000,46.372997200000000,0.49800000,0.0149999997,20180626435880,766,7,4,20.8600006,26.2352829,0.0128403530,0.0851947293,4.04925959E-06,30.0,1.07599998,3
766207400013324,54143634,2458295.9383775904,58295.436342600000,16.483910,0.0132818343,0,zr,292.45999920000000,46.372990800000000,0.38999999,0.0130000003,20180626436343,766,7,4,20.8799992,26.2339611,0.0136621213,0.0828576088,4.61936088E-06,30.0,1.07599998,3
766207400013324,54143680,2458295.9388406010,58295.436805600000,16.495255,0.0133195799,0,zr,292.46001400000000,46.372989400000000,0.37500000,-0.0010000000,20180626436794,766,7,4,20.8400002,26.2383251,0.0130490214,0.0829537958,4.23063148E-06,30.0,1.07700002,3
766207400013324,54143725,2458295.9392919117,58295.437256900000,16.486656,0.0132909371,0,zr,292.46001100000000,46.372987300000000,0.63499999,0.0560000017,20180626437257,766,7,4,20.8500004,26.2317219,0.0135077164,0.0852303803,4.56149064E-06,30.0,1.07799995,3
766207400013324,54143771,2458295.9397549220,58295.437719900000,16.477772,0.0132615790,0,zr,292.46000400000000,46.372993400000000,0.50500000,0.0390000008,20180626437708,766,7,4,20.8799992,26.2418213,0.0145437215,0.0868493468,5.28572355E-06,30.0,1.07799995,3
766207400013324,54143817,2458295.9402063326,58295.438171300000,16.489040,0.0132988561,0,zr,292.46001160000000,46.372992300000000,0.40000001,0.0480000004,20180626438171,766,7,4,20.8199997,26.2381001,0.0127545353,0.0838565901,4.05136780E-06,30.0,1.07900000,3
766207400013324,54143863,2458295.9406693433,58295.438634300000,16.488882,0.0132983290,0,zr,292.45999410000000,46.372992500000000,0.68199998,0.0350000001,20180626438623,766,7,4,20.8899994,26.2399426,0.0156953894,0.0828358233,6.20019500E-06,30.0,1.08000004,3
766207400013324,54143908,2458295.9411206540,58295.439085600000,16.492870,0.0133116152,0,zr,292.46002430000000,46.372987000000000,0.64200002,0.0209999997,20180626439086,766,7,4,20.8700008,26.2339458,0.0143472711,0.0818877965,5.17662920E-06,30.0,1.08099997,3
766207400013324,54143953,2458295.9415720630,58295.439537000000,16.487518,0.0132937972,0,zr,292.46001970000000,46.372999800000000,0.75700003,0.0649999976,20180626439537,766,7,4,20.8899994,26.2375832,0.0138456244,0.0833749101,4.82579981E-06,30.0,1.08099997,3
766207400013324,54144000,2458295.9420350750,58295.440000000000,16.494041,0.0133155240,0,zr,292.46000270000000,46.372990100000000,0.70099998,0.0659999996,20180626440000,766,7,4,20.8500004,26.2411098,0.0134186596,0.0816507861,4.47007505E-06,30.0,1.08200002,3
766207400013324,54144046,2458295.9424980840,58295.440463000000,16.476452,0.0132572381,0,zr,292.45999940000000,46.373007000000000,0.79400003,0.0430000015,20180626440451,766,7,4,20.8400002,26.2384911,0.0147559764,0.0840116516,5.41626241E-06,30.0,1.08299994,3
766207400013324,54144091,2458295.9429494950,58295.440914400000,16.510839,0.0133720767,0,zr,292.46001530000000,46.373000300000000,0.36899999,0.0109999999,20180626440903,766,7,4,20.7500000,26.2389431,0.0121720657,0.0832119361,3.69248119E-06,30.0,1.08399999,3
766207400013324,54232150,2458296.8235601443,58296.321504600000,16.491283,0.0133063197,0,zr,292.46000710000000,46.373000100000000,0.60200000,-0.0000000000,20180627321482,766,7,4,20.3899994,26.2370720,0.0127881402,0.0855911672,4.09391714E-06,30.0,1.06299996,1
766207400013324,54233091,2458296.8329701640,58296.330914400000,16.490595,0.0133040287,0,zr,292.46001340000000,46.372988200000000,0.62300003,0.0619999990,20180627330868,766,7,4,20.3999996,26.2392120,0.0122619942,0.0842493847,3.73953549E-06,30.0,1.05200005,2
766207400013324,54233819,2458296.8402503324,58296.338194400000,16.484776,0.0132847009,0,zr,292.46001800000000,46.372992200000000,0.28600001,0.0189999994,20180627338171,766,7,4,20.4099998,26.2405128,0.0126654012,0.0850538760,3.96728274E-06,30.0,1.04499996,2
766207400013324,54238826,2458296.8903209840,58296.388263900000,16.498367,0.0133300042,0,zr,292.46000800000000,46.372999500000000,0.80500001,0.0179999992,20180627387824,766,7,4,20.3600006,26.2341938,0.0121714640,0.0881200135,3.65517394E-06,30.0,1.03400004,3
766207400013324,54238871,2458296.8907723940,58296.388715300000,16.474396,0.0132504869,0,zr,292.46001910000000,46.373002800000000,0.73500001,0.0340000018,20180627388715,766,7,4,20.4300003,26.2351818,0.0143676726,0.0875002295,5.22302889E-06,30.0,1.03400004,3
766207400013324,54238917,2458296.8912353045,58296.389178200000,16.475811,0.0132551314,0,zr,292.46001120000000,46.373003200000000,0.32200000,0.0080000004,20180627389167,766,7,4,20.3799992,26.2356014,0.0131530492,0.0855593383,4.25729468E-06,30.0,1.03400004,3
766207400013324,54238962,2458296.8916867157,58296.389629600000,16.489269,0.0132996179,0,zr,292.46001860000000,46.372995100000000,0.81999999,0.0320000015,20180627389618,766,7,4,20.4899998,26.2340679,0.0132709928,0.0886298865,4.30510454E-06,30.0,1.03400004,3
766207400013324,54239008,2458296.8921381260,58296.390081000000,16.490231,0.0133028142,0,zr,292.46001350000000,46.372996500000000,0.84799999,-0.0320000015,20180627390081,766,7,4,20.2700005,26.2370434,0.0130277462,0.0874696150,4.16173316E-06,30.0,1.03400004,3
766207400013324,54239054,2458296.8926011366,58296.390544000000,16.486567,0.0132906400,0,zr,292.46001740000000,46.372993500000000,0.46200001,0.0240000002,20180627390532,766,7,4,20.4599991,26.2343731,0.0144397123,0.0832754821,5.17051649E-06,30.0,1.03499997,3
